"animal_id","birthsite","year_birth","year_cap","age","weight.lb","weight.kg","antler.in","antler.cm","annual.by","annual.cy","by.rain.bin","cy.rain.bin","match"
"90-2007-0-046","ey",2007,2017,10,164,74.55,129,327.66,48.65,23.5,"wet","intermediate","2"
"90-2009-0-056","ey",2009,2017,8,187,85,147.625,374.97,19.1,23.5,"intermediate","intermediate","1"
"90-2013-0-286","ey",2013,2017,4,171,77.73,120.625,306.39,27.6,23.5,"intermediate","intermediate","1"
"90-2010-0-106","ey",2010,2017,7,143,65,155.5,394.97,34.6,23.5,"wet","intermediate","2"
"90-2008-0-058","ey",2008,2017,9,179,81.36,121.75,309.24,18.3,23.5,"dry","intermediate","3"
"90-2014-0-466","ey",2014,2017,3,139,63.18,127.375,323.53,21.1,23.5,"intermediate","intermediate","1"
"90-2012-0-346","ey",2012,2017,5,192,87.27,161.125,409.26,19.1,23.5,"intermediate","intermediate","1"
"90-2014-0-462","ey",2014,2017,3,172,78.18,137.875,350.2,21.1,23.5,"intermediate","intermediate","1"
"90-2011-0-360","ey",2011,2017,6,177,80.45,147.375,374.33,15.3,23.5,"dry","intermediate","3"
"90-2008-0-033","ey",2008,2017,9,180,81.82,166.25,422.28,18.3,23.5,"dry","intermediate","3"
"90-2009-0-054","ey",2009,2017,8,158,71.82,145.25,368.94,19.1,23.5,"intermediate","intermediate","1"
"90-2016-0-662","ey",2016,2017,1,102,46.36,68.75,174.62,33.1,23.5,"wet","intermediate","2"
"90-2016-0-659","ey",2016,2017,1,110,50,43.875,111.44,33.1,23.5,"wet","intermediate","2"
"90-2014-0-463","ey",2014,2017,3,160,72.73,122.875,312.1,21.1,23.5,"intermediate","intermediate","1"
"90-2009-0-060","ey",2009,2017,8,207,94.09,176.375,447.99,19.1,23.5,"intermediate","intermediate","1"
"90-2015-0-563","ey",2015,2017,2,150,68.18,100.75,255.9,41.8,23.5,"wet","intermediate","2"
"90-2008-0-052","ey",2008,2017,9,182,82.73,152.75,387.98,18.3,23.5,"dry","intermediate","3"
"90-2015-0-559","ey",2015,2017,2,143,65,74,187.96,41.8,23.5,"wet","intermediate","2"
"90-2014-0-465","ey",2014,2017,3,165,75,127.625,324.17,21.1,23.5,"intermediate","intermediate","1"
"90-2014-0-475","ey",2014,2017,3,159,72.27,128.25,325.76,21.1,23.5,"intermediate","intermediate","1"
"90-2012-0-319","ey",2012,2017,5,183,83.18,173.375,440.37,19.1,23.5,"intermediate","intermediate","1"
"90-2009-0-053","ey",2009,2017,8,182,82.73,151.125,383.86,19.1,23.5,"intermediate","intermediate","1"
"90-2007-0-048","ey",2007,2017,10,213,96.82,134.75,342.26,48.65,23.5,"wet","intermediate","2"
"90-2011-0-368","ey",2011,2017,6,170,77.27,171.25,434.98,15.3,23.5,"dry","intermediate","3"
"90-2008-0-040","ey",2008,2017,9,205,93.18,142.125,361,18.3,23.5,"dry","intermediate","3"
"90-2013-0-289","ey",2013,2017,4,153,69.55,106.75,271.14,27.6,23.5,"intermediate","intermediate","1"
"90-2012-0-322","ey",2012,2017,5,169,76.82,156.25,396.88,19.1,23.5,"intermediate","intermediate","1"
"90-2010-0-113","ey",2010,2017,7,216,98.18,193.625,491.81,34.6,23.5,"wet","intermediate","2"
"90-2009-0-067","ey",2009,2017,8,181,82.27,141.5,359.41,19.1,23.5,"intermediate","intermediate","1"
"90-2016-0-666","ey",2016,2017,1,111,50.45,57.75,146.68,33.1,23.5,"wet","intermediate","2"
"90-2010-0-101","ey",2010,2017,7,171,77.73,156.75,398.14,34.6,23.5,"wet","intermediate","2"
"90-2013-0-280","ey",2013,2017,4,201,91.36,146.875,373.06,27.6,23.5,"intermediate","intermediate","1"
"90-2015-0-580","ey",2015,2017,2,116,52.73,78.875,200.34,41.8,23.5,"wet","intermediate","2"
"90-2011-0-359","ey",2011,2017,6,179,81.36,159.75,405.76,15.3,23.5,"dry","intermediate","3"
"90-2013-0-283","ey",2013,2017,4,201,91.36,147.125,373.7,27.6,23.5,"intermediate","intermediate","1"
"90-2014-0-456","ey",2014,2017,3,154,70,114.875,291.78,21.1,23.5,"intermediate","intermediate","1"
"90-2016-0-658","ey",2016,2017,1,116,52.73,47.25,120.02,33.1,23.5,"wet","intermediate","2"
"90-2016-0-667","ey",2016,2017,1,101,45.91,37,93.98,33.1,23.5,"wet","intermediate","2"
"90-2016-0-669","ey",2016,2017,1,105,47.73,29.25,74.3,33.1,23.5,"wet","intermediate","2"
"90-2013-0-291","ey",2013,2017,4,140,63.64,114.25,290.2,27.6,23.5,"intermediate","intermediate","1"
"90-2010-0-111","ey",2010,2017,7,183,83.18,182.375,463.23,34.6,23.5,"wet","intermediate","2"
"90-2013-0-284","ey",2013,2017,4,165,75,147.25,374.02,27.6,23.5,"intermediate","intermediate","1"
"90-2015-0-581","ey",2015,2017,2,131,59.55,82.5,209.55,41.8,23.5,"wet","intermediate","2"
"90-2010-0-108","ey",2010,2017,7,208,94.55,186,472.44,34.6,23.5,"wet","intermediate","2"
"90-2015-0-571","ey",2015,2017,2,129,58.64,59.125,150.18,41.8,23.5,"wet","intermediate","2"
"90-2015-0-566","ey",2015,2017,2,148,67.27,102.25,259.72,41.8,23.5,"wet","intermediate","2"
"90-2016-0-670","ey",2016,2017,1,110,50,50.25,127.64,33.1,23.5,"wet","intermediate","2"
"90-2009-0-062","ey",2009,2017,8,208,94.55,227.125,576.9,19.1,23.5,"intermediate","intermediate","1"
"90-2013-0-276","ey",2013,2017,4,190,86.36,167.5,425.45,27.6,23.5,"intermediate","intermediate","1"
"90-2015-0-572","ey",2015,2017,2,138,62.73,93.375,237.17,41.8,23.5,"wet","intermediate","2"
"90-2013-0-292","ey",2013,2017,4,177,80.45,119,302.26,27.6,23.5,"intermediate","intermediate","1"
"90-2013-0-290","ey",2013,2017,4,166,75.45,128.875,327.34,27.6,23.5,"intermediate","intermediate","1"
"90-2014-0-469","ey",2014,2017,3,142,64.55,102.125,259.4,21.1,23.5,"intermediate","intermediate","1"
"90-2011-0-357","ey",2011,2017,6,142,64.55,91.75,233.05,15.3,23.5,"dry","intermediate","3"
"90-2013-0-278","ey",2013,2017,4,180,81.82,122.125,310.2,27.6,23.5,"intermediate","intermediate","1"
"90-2014-0-457","ey",2014,2017,3,167,75.91,137,347.98,21.1,23.5,"intermediate","intermediate","1"
"90-2011-0-354","ey",2011,2017,6,192,87.27,152.5,387.35,15.3,23.5,"dry","intermediate","3"
"90-2007-0-049","ey",2007,2017,10,185,84.09,163.875,416.24,48.65,23.5,"wet","intermediate","2"
"90-2014-0-468","ey",2014,2017,3,123,55.91,106.375,270.19,21.1,23.5,"intermediate","intermediate","1"
"90-2016-0-661","ey",2016,2017,1,103,46.82,47,119.38,33.1,23.5,"wet","intermediate","2"
"90-2015-0-564","ey",2015,2017,2,137,62.27,103.75,263.52,41.8,23.5,"wet","intermediate","2"
"90-2009-0-059","ey",2009,2017,8,194,88.18,141.375,359.09,19.1,23.5,"intermediate","intermediate","1"
"90-2013-0-277","ey",2013,2017,4,180,81.82,139,353.06,27.6,23.5,"intermediate","intermediate","1"
"90-2013-0-288","ey",2013,2017,4,167,75.91,131.875,334.96,27.6,23.5,"intermediate","intermediate","1"
"90-2009-0-058","ey",2009,2017,8,202,91.82,149.375,379.41,19.1,23.5,"intermediate","intermediate","1"
"90-2013-0-275","ey",2013,2017,4,163,74.09,117.5,298.45,27.6,23.5,"intermediate","intermediate","1"
"90-2014-0-458","ey",2014,2017,3,166,75.45,118.25,300.36,21.1,23.5,"intermediate","intermediate","1"
"90-2008-0-034","ey",2008,2017,9,170,77.27,125.875,319.72,18.3,23.5,"dry","intermediate","3"
"90-2012-0-324","ey",2012,2017,5,177,80.45,122.125,310.2,19.1,23.5,"intermediate","intermediate","1"
"90-2009-0-063","ey",2009,2017,8,187,85,162,411.48,19.1,23.5,"intermediate","intermediate","1"
"90-2015-0-562","ey",2015,2017,2,145,65.91,96.125,244.16,41.8,23.5,"wet","intermediate","2"
"90-2014-0-466","ey",2014,2018,4,159,72.27,147,373.38,21.1,36.2,"intermediate","wet","3"
"90-2016-0-665","ey",2016,2018,2,119,54.09,90.5,229.87,33.1,36.2,"wet","wet","1"
"90-2014-0-472","ey",2014,2018,4,171,77.73,134.125,340.68,21.1,36.2,"intermediate","wet","3"
"90-2014-0-465","ey",2014,2018,4,202,91.82,134.75,342.26,21.1,36.2,"intermediate","wet","3"
"90-2009-0-059","ey",2009,2018,9,183,83.18,138,350.52,19.1,36.2,"intermediate","wet","3"
"90-2010-0-112","ey",2010,2018,8,202,91.82,143.625,364.81,34.6,36.2,"wet","wet","1"
"90-2011-0-354","ey",2011,2018,7,252,114.55,148.25,376.56,15.3,36.2,"dry","wet","3"
"90-2009-0-058","ey",2009,2018,9,229,104.09,151,383.54,19.1,36.2,"intermediate","wet","3"
"90-2015-0-566","ey",2015,2018,3,178,80.91,126.125,320.36,41.8,36.2,"wet","wet","1"
"90-2013-0-291","ey",2013,2018,5,157,71.36,115,292.1,27.6,36.2,"intermediate","wet","3"
"90-2013-0-280","ey",2013,2018,5,239,108.64,161.75,410.85,27.6,36.2,"intermediate","wet","3"
"90-2017-0-776","ey",2017,2018,1,102,46.36,52.125,132.4,23.5,36.2,"intermediate","wet","3"
"90-2016-0-662","ey",2016,2018,2,123,55.91,110,279.4,33.1,36.2,"wet","wet","1"
"90-2015-0-562","ey",2015,2018,3,155,70.45,107.125,272.1,41.8,36.2,"wet","wet","1"
"90-2014-0-458","ey",2014,2018,4,180,81.82,137.625,349.57,21.1,36.2,"intermediate","wet","3"
"90-2009-0-067","ey",2009,2018,9,190,86.36,146.625,372.43,19.1,36.2,"intermediate","wet","3"
"90-2009-0-063","ey",2009,2018,9,203,92.27,151.5,384.81,19.1,36.2,"intermediate","wet","3"
"90-2011-0-356","ey",2011,2018,7,170,77.27,157.5,400.05,15.3,36.2,"dry","wet","3"
"90-2012-0-349","ey",2012,2018,6,181,82.27,143.375,364.17,19.1,36.2,"intermediate","wet","3"
"90-2012-0-329","ey",2012,2018,6,195,88.64,143.375,364.17,19.1,36.2,"intermediate","wet","3"
"90-2011-0-352","ey",2011,2018,7,164,74.55,138.125,350.84,15.3,36.2,"dry","wet","3"
"90-2014-0-468","ey",2014,2018,4,172,78.18,123.5,313.69,21.1,36.2,"intermediate","wet","3"
"90-2014-0-464","ey",2014,2018,4,221,100.45,163.625,415.61,21.1,36.2,"intermediate","wet","3"
"90-2012-0-327","ey",2012,2018,6,214,97.27,155.5,394.97,19.1,36.2,"intermediate","wet","3"
"90-2016-0-670","ey",2016,2018,2,130,59.09,82.875,210.5,33.1,36.2,"wet","wet","1"
"90-2017-0-786","ey",2017,2018,1,97,44.09,77.125,195.9,23.5,36.2,"intermediate","wet","3"
"90-2013-0-276","ey",2013,2018,5,215,97.73,155.375,394.65,27.6,36.2,"intermediate","wet","3"
"90-2013-0-286","ey",2013,2018,5,203,92.27,123.75,314.32,27.6,36.2,"intermediate","wet","3"
"90-2009-0-060","ey",2009,2018,9,215,97.73,165.75,421,19.1,36.2,"intermediate","wet","3"
"90-2014-0-456","ey",2014,2018,4,177,80.45,133.875,340.04,21.1,36.2,"intermediate","wet","3"
"90-2014-0-457","ey",2014,2018,4,197,89.55,161.5,410.21,21.1,36.2,"intermediate","wet","3"
"90-2016-0-659","ey",2016,2018,2,129,58.64,81.5,207.01,33.1,36.2,"wet","wet","1"
"90-2013-0-288","ey",2013,2018,5,189,85.91,146.625,372.43,27.6,36.2,"intermediate","wet","3"
"90-2017-0-781","ey",2017,2018,1,108,49.09,99,251.46,23.5,36.2,"intermediate","wet","3"
"90-2017-0-779","ey",2017,2018,1,115,52.27,43,109.22,23.5,36.2,"intermediate","wet","3"
"90-2015-0-579","ey",2015,2018,3,167,75.91,125,317.5,41.8,36.2,"wet","wet","1"
"90-2010-0-101","ey",2010,2018,8,187,85,155.625,395.29,34.6,36.2,"wet","wet","1"
"90-2013-0-275","ey",2013,2018,5,187,85,132.125,335.6,27.6,36.2,"intermediate","wet","3"
"90-2014-0-469","ey",2014,2018,4,174,79.09,113,287.02,21.1,36.2,"intermediate","wet","3"
"90-2012-0-319","ey",2012,2018,6,190,86.36,177.625,451.17,19.1,36.2,"intermediate","wet","3"
"90-2011-0-370","ey",2011,2018,7,201,91.36,117.875,299.4,15.3,36.2,"dry","wet","3"
"90-2010-0-109","ey",2010,2018,8,196,89.09,141.125,358.46,34.6,36.2,"wet","wet","1"
"90-2015-0-577","ey",2015,2018,3,169,76.82,103.375,262.57,41.8,36.2,"wet","wet","1"
"90-2015-0-580","ey",2015,2018,3,146,66.36,111.5,283.21,41.8,36.2,"wet","wet","1"
"90-2012-0-324","ey",2012,2018,6,174,79.09,117.5,298.45,19.1,36.2,"intermediate","wet","3"
"90-2014-0-459","ey",2014,2018,4,187,85,106.75,271.14,21.1,36.2,"intermediate","wet","3"
"90-2016-0-669","ey",2016,2018,2,134,60.91,92.25,234.32,33.1,36.2,"wet","wet","1"
"90-2014-0-462","ey",2014,2018,4,215,97.73,166.125,421.96,21.1,36.2,"intermediate","wet","3"
"90-2015-0-559","ey",2015,2018,3,163,74.09,93.5,237.49,41.8,36.2,"wet","wet","1"
"90-2017-0-783","ey",2017,2018,1,102,46.36,50.375,127.95,23.5,36.2,"intermediate","wet","3"
"90-2014-0-475","ey",2014,2018,4,195,88.64,151.875,385.76,21.1,36.2,"intermediate","wet","3"
"90-2011-0-367","ey",2011,2018,7,193,87.73,128.125,325.44,15.3,36.2,"dry","wet","3"
"90-2016-0-667","ey",2016,2018,2,142,64.55,82.25,208.92,33.1,36.2,"wet","wet","1"
"90-2009-0-056","ey",2009,2018,9,183,83.18,142.5,361.95,19.1,36.2,"intermediate","wet","3"
"90-2012-0-322","ey",2012,2018,6,171,77.73,159,403.86,19.1,36.2,"intermediate","wet","3"
"90-2013-0-278","ey",2013,2018,5,228,103.64,135.875,345.12,27.6,36.2,"intermediate","wet","3"
"90-2011-0-368","ey",2011,2018,7,220,100,187.625,476.57,15.3,36.2,"dry","wet","3"
"90-2008-0-033","ey",2008,2018,10,NA,NA,161.875,411.16,18.3,36.2,"dry","wet","3"
"90-2017-0-782","ey",2017,2018,1,119,54.09,45.625,115.89,23.5,36.2,"intermediate","wet","3"
"90-2010-0-113","ey",2010,2018,8,197,89.55,200.375,508.95,34.6,36.2,"wet","wet","1"
"90-2009-0-068","ey",2009,2018,9,188,85.45,145.875,370.52,19.1,36.2,"intermediate","wet","3"
"90-2015-0-581","ey",2015,2018,3,156,70.91,99,251.46,41.8,36.2,"wet","wet","1"
"90-2009-0-053","ey",2009,2018,9,178,80.91,151.375,384.49,19.1,36.2,"intermediate","wet","3"
"90-2011-0-362","ey",2011,2018,7,214,97.27,120.375,305.75,15.3,36.2,"dry","wet","3"
"90-2013-0-292","ey",2013,2018,5,198,90,131.75,334.64,27.6,36.2,"intermediate","wet","3"
"90-2010-0-108","ey",2010,2018,8,232,105.45,171.75,436.24,34.6,36.2,"wet","wet","1"
"90-2017-0-785","ey",2017,2018,1,80,36.36,22.625,57.47,23.5,36.2,"intermediate","wet","3"
"90-2013-0-285","ey",2013,2018,5,205,93.18,139.625,354.65,27.6,36.2,"intermediate","wet","3"
"90-2016-0-672","ey",2016,2018,2,171,77.73,116.125,294.96,33.1,36.2,"wet","wet","1"
"90-2017-0-780","ey",2017,2018,1,104,47.27,36.25,92.08,23.5,36.2,"intermediate","wet","3"
"90-2016-0-666","ey",2016,2018,2,139,63.18,84.875,215.58,33.1,36.2,"wet","wet","1"
"90-2014-0-473","ey",2014,2018,4,184,83.64,126.625,321.63,21.1,36.2,"intermediate","wet","3"
"90-2015-0-571","ey",2015,2018,3,174,79.09,84.25,214,41.8,36.2,"wet","wet","1"
"90-2012-0-347","ey",2012,2018,6,204,92.73,149.625,380.05,19.1,36.2,"intermediate","wet","3"
"90-2010-0-102","ey",2010,2018,8,146,66.36,144.875,367.98,34.6,36.2,"wet","wet","1"
"90-2015-0-565","ey",2015,2018,3,136,61.82,110.5,280.67,41.8,36.2,"wet","wet","1"
"90-2016-0-664","ey",2016,2018,2,119,54.09,95.375,242.25,33.1,36.2,"wet","wet","1"
"90-2016-0-671","ey",2016,2018,2,128,58.18,99.125,251.78,33.1,36.2,"wet","wet","1"
"90-2013-0-273","ey",2013,2018,5,196,89.09,124.875,317.18,27.6,36.2,"intermediate","wet","3"
"90-2013-0-274","ey",2013,2018,5,185,84.09,143.75,365.12,27.6,36.2,"intermediate","wet","3"
"90-2016-0-661","ey",2016,2018,2,129,58.64,76.625,194.63,33.1,36.2,"wet","wet","1"
"90-2015-0-574","ey",2015,2018,3,152,69.09,112.625,286.07,41.8,36.2,"wet","wet","1"
"90-2015-0-570","ey",2015,2018,3,154,70,87.625,222.57,41.8,36.2,"wet","wet","1"
"90-2017-0-777","ey",2017,2018,1,94,42.73,41,104.14,23.5,36.2,"intermediate","wet","3"
"90-2014-0-463","ey",2014,2018,4,198,90,141.75,360.04,21.1,36.2,"intermediate","wet","3"
"90-2016-0-658","ey",2016,2018,2,158,71.82,87,220.98,33.1,36.2,"wet","wet","1"
"90-2014-0-460","ey",2014,2018,4,184,83.64,137.375,348.93,21.1,36.2,"intermediate","wet","3"
"90-2011-0-360","ey",2011,2018,7,178,80.91,164.25,417.2,15.3,36.2,"dry","wet","3"
"90-2015-0-576","ey",2015,2018,3,173,78.64,140.625,357.19,41.8,36.2,"wet","wet","1"
"90-2017-0-787","ey",2017,2018,1,116,52.73,43.125,109.54,23.5,36.2,"intermediate","wet","3"
"90-2010-0-106","ey",2010,2018,8,197,89.55,157.75,400.68,34.6,36.2,"wet","wet","1"
"90-2015-0-578","ey",2015,2018,3,142,64.55,137.875,350.2,41.8,36.2,"wet","wet","1"
"90-2012-0-001","ey",2012,2018,6,157,71.36,119.375,303.21,19.1,36.2,"intermediate","wet","3"
"90-2012-0-326","ey",2012,2018,6,202,91.82,142.875,362.9,19.1,36.2,"intermediate","wet","3"
"90-2016-0-663","ey",2016,2018,2,145,65.91,73.75,187.32,33.1,36.2,"wet","wet","1"
"90-2017-0-778","ey",2017,2018,1,91,41.36,37.5,95.25,23.5,36.2,"intermediate","wet","3"
"90-2017-0-784","ey",2017,2018,1,121,55,42.75,108.59,23.5,36.2,"intermediate","wet","3"
"90-2013-0-284","ey",2013,2018,5,163,74.09,147.75,375.29,27.6,36.2,"intermediate","wet","3"
"90-2015-0-564","ey",2015,2018,3,190,86.36,124.375,315.91,41.8,36.2,"wet","wet","1"
"90-2018-0-855","ey",2018,2019,1,126,57.27,76.75,194.94,36.2,17.2,"wet","dry","2"
"90-2009-0-056","ey",2009,2019,10,182,82.73,162,411.48,19.1,17.2,"intermediate","dry","2"
"90-2009-0-060","ey",2009,2019,10,209,95,175.125,444.82,19.1,17.2,"intermediate","dry","2"
"90-2017-0-779","ey",2017,2019,2,155,70.45,85.125,216.22,23.5,17.2,"intermediate","dry","2"
"90-2010-0-102","ey",2010,2019,9,188,85.45,134.375,341.31,34.6,17.2,"wet","dry","2"
"90-2014-0-463","ey",2014,2019,5,221,100.45,155.375,394.65,21.1,17.2,"intermediate","dry","2"
"90-2011-0-360","ey",2011,2019,8,190,86.36,164,416.56,15.3,17.2,"dry","dry","1"
"90-2013-0-292","ey",2013,2019,6,229,104.09,143.375,364.17,27.6,17.2,"intermediate","dry","2"
"90-2010-0-112","ey",2010,2019,9,196,89.09,149.125,378.78,34.6,17.2,"wet","dry","2"
"90-2013-0-274","ey",2013,2019,6,219,99.55,146.375,371.79,27.6,17.2,"intermediate","dry","2"
"90-2017-0-777","ey",2017,2019,2,150,68.18,78.625,199.71,23.5,17.2,"intermediate","dry","2"
"90-2017-0-784","ey",2017,2019,2,145,65.91,77,195.58,23.5,17.2,"intermediate","dry","2"
"90-2011-0-362","ey",2011,2019,8,237,107.73,120.5,306.07,15.3,17.2,"dry","dry","1"
"90-2009-0-069","ey",2009,2019,10,212,96.36,185.125,470.22,19.1,17.2,"intermediate","dry","2"
"90-2010-0-101","ey",2010,2019,9,196,89.09,151.875,385.76,34.6,17.2,"wet","dry","2"
"90-2012-0-324","ey",2012,2019,7,177,80.45,123.25,313.06,19.1,17.2,"intermediate","dry","2"
"90-2016-0-671","ey",2016,2019,3,169,76.82,124,314.96,33.1,17.2,"wet","dry","2"
"90-2009-0-059","ey",2009,2019,10,206,93.64,137.5,349.25,19.1,17.2,"intermediate","dry","2"
"90-2015-0-578","ey",2015,2019,4,184,83.64,156,396.24,41.8,17.2,"wet","dry","2"
"90-2017-0-776","ey",2017,2019,2,127,57.73,102.875,261.3,23.5,17.2,"intermediate","dry","2"
"90-2015-0-581","ey",2015,2019,4,190,86.36,116.375,295.59,41.8,17.2,"wet","dry","2"
"90-2015-0-570","ey",2015,2019,4,182,82.73,99.875,253.68,41.8,17.2,"wet","dry","2"
"90-2014-0-466","ey",2014,2019,5,188,85.45,161.75,410.85,21.1,17.2,"intermediate","dry","2"
"90-2015-0-566","ey",2015,2019,4,229,104.09,144.875,367.98,41.8,17.2,"wet","dry","2"
"90-2013-0-291","ey",2013,2019,6,179,81.36,132.75,337.18,27.6,17.2,"intermediate","dry","2"
"90-2014-0-472","ey",2014,2019,5,206,93.64,145.25,368.94,21.1,17.2,"intermediate","dry","2"
"90-2011-0-367","ey",2011,2019,8,224,101.82,128.625,326.71,15.3,17.2,"dry","dry","1"
"90-2009-0-058","ey",2009,2019,10,224,101.82,113.25,287.66,19.1,17.2,"intermediate","dry","2"
"90-2010-0-106","ey",2010,2019,9,192,87.27,151,383.54,34.6,17.2,"wet","dry","2"
"90-2018-0-852","ey",2018,2019,1,115,52.27,64.75,164.46,36.2,17.2,"wet","dry","2"
"90-2013-0-280","ey",2013,2019,6,237,107.73,157.875,401,27.6,17.2,"intermediate","dry","2"
"90-2018-0-854","ey",2018,2019,1,115,52.27,46.25,117.48,36.2,17.2,"wet","dry","2"
"90-2015-0-579","ey",2015,2019,4,209,95,132.125,335.6,41.8,17.2,"wet","dry","2"
"90-2017-0-786","ey",2017,2019,2,147,66.82,105.5,267.97,23.5,17.2,"intermediate","dry","2"
"90-2010-0-113","ey",2010,2019,9,222,100.91,208.625,529.91,34.6,17.2,"wet","dry","2"
"90-2013-0-283","ey",2013,2019,6,244,110.91,164.125,416.88,27.6,17.2,"intermediate","dry","2"
"90-2018-0-853","ey",2018,2019,1,123,55.91,45,114.3,36.2,17.2,"wet","dry","2"
"90-2009-0-067","ey",2009,2019,10,190,86.36,147.5,374.65,19.1,17.2,"intermediate","dry","2"
"90-2012-0-325","ey",2012,2019,7,234,106.36,148.375,376.87,19.1,17.2,"intermediate","dry","2"
"90-2014-0-469","ey",2014,2019,5,204,92.73,122.75,311.79,21.1,17.2,"intermediate","dry","2"
"90-2014-0-456","ey",2014,2019,5,215,97.73,146.5,372.11,21.1,17.2,"intermediate","dry","2"
"90-2014-0-459","ey",2014,2019,5,207,94.09,126,320.04,21.1,17.2,"intermediate","dry","2"
"90-2017-0-787","ey",2017,2019,2,164,74.55,91,231.14,23.5,17.2,"intermediate","dry","2"
"90-2018-0-858","ey",2018,2019,1,123,55.91,33,83.82,36.2,17.2,"wet","dry","2"
"90-2016-0-664","ey",2016,2019,3,160,72.73,103.25,262.26,33.1,17.2,"wet","dry","2"
"90-2016-0-663","ey",2016,2019,3,178,80.91,99.5,252.73,33.1,17.2,"wet","dry","2"
"90-2015-0-574","ey",2015,2019,4,197,89.55,131.75,334.64,41.8,17.2,"wet","dry","2"
"90-2013-0-284","ey",2013,2019,6,213,96.82,146.375,371.79,27.6,17.2,"intermediate","dry","2"
"90-2011-0-351","ey",2011,2019,8,231,105,127.75,324.48,15.3,17.2,"dry","dry","1"
"90-2016-0-661","ey",2016,2019,3,166,75.45,109.625,278.45,33.1,17.2,"wet","dry","2"
"90-2010-0-109","ey",2010,2019,9,212,96.36,137.625,349.57,34.6,17.2,"wet","dry","2"
"90-2018-0-859","ey",2018,2019,1,123,55.91,53.25,135.26,36.2,17.2,"wet","dry","2"
"90-2015-0-580","ey",2015,2019,4,178,80.91,140,355.6,41.8,17.2,"wet","dry","2"
"90-2015-0-559","ey",2015,2019,4,205,93.18,111.375,282.89,41.8,17.2,"wet","dry","2"
"90-2017-0-780","ey",2017,2019,2,141,64.09,93.25,236.85,23.5,17.2,"intermediate","dry","2"
"90-2015-0-565","ey",2015,2019,4,174,79.09,137.875,350.2,41.8,17.2,"wet","dry","2"
"90-2017-0-778","ey",2017,2019,2,127,57.73,82.375,209.23,23.5,17.2,"intermediate","dry","2"
"90-2014-0-458","ey",2014,2019,5,206,93.64,147.5,374.65,21.1,17.2,"intermediate","dry","2"
"90-2013-0-288","ey",2013,2019,6,203,92.27,148.375,376.87,27.6,17.2,"intermediate","dry","2"
"90-2016-0-666","ey",2016,2019,3,162,73.64,113.5,288.29,33.1,17.2,"wet","dry","2"
"90-2016-0-662","ey",2016,2019,3,169,76.82,138.5,351.79,33.1,17.2,"wet","dry","2"
"90-2012-0-347","ey",2012,2019,7,201,91.36,149,378.46,19.1,17.2,"intermediate","dry","2"
"90-2016-0-672","ey",2016,2019,3,183,83.18,132.75,337.18,33.1,17.2,"wet","dry","2"
"90-2014-0-460","ey",2014,2019,5,193,87.73,142.75,362.58,21.1,17.2,"intermediate","dry","2"
"90-2017-0-785","ey",2017,2019,2,123,55.91,79.375,201.61,23.5,17.2,"intermediate","dry","2"
"90-2016-0-659","ey",2016,2019,3,164,74.55,112.75,286.38,33.1,17.2,"wet","dry","2"
"90-2018-0-851","ey",2018,2019,1,119,54.09,48.625,123.51,36.2,17.2,"wet","dry","2"
"90-2013-0-275","ey",2013,2019,6,194,88.18,139.625,354.65,27.6,17.2,"intermediate","dry","2"
"90-2012-0-346","ey",2012,2019,7,227,103.18,207.375,526.73,19.1,17.2,"intermediate","dry","2"
"90-2015-0-562","ey",2015,2019,4,193,87.73,128.75,327.02,41.8,17.2,"wet","dry","2"
"90-2014-0-464","ey",2014,2019,5,234,106.36,158,401.32,21.1,17.2,"intermediate","dry","2"
"90-2017-0-781","ey",2017,2019,2,156,70.91,129.125,327.98,23.5,17.2,"intermediate","dry","2"
"90-2014-0-462","ey",2014,2019,5,228,103.64,180.25,457.84,21.1,17.2,"intermediate","dry","2"
"90-2015-0-564","ey",2015,2019,4,182,82.73,141.625,359.73,41.8,17.2,"wet","dry","2"
"90-2012-0-329","ey",2012,2019,7,227,103.18,156,396.24,19.1,17.2,"intermediate","dry","2"
"90-2012-0-349","ey",2012,2019,7,201,91.36,147.25,374.02,19.1,17.2,"intermediate","dry","2"
"90-2016-0-665","ey",2016,2019,3,153,69.55,113.875,289.24,33.1,17.2,"wet","dry","2"
