animal_id,year_cap,year_birth,age,weight,weightkg,points_total,mass_total,bcsin,bcscm,birthsite
270-2014-0-443,2015,2014,1.5,109,50,7,16.875,65.875,167,wy
90-2008-0-033,2009,2008,1.5,114,52,6,18.375,65.75,167,ey
90-2013-0-276,2014,2013,1.5,130,59,7,17.625,65.75,167,ey
270-2016-1-613,2017,2016,1.5,97,44,8,17,66.5,169,dmp
270-2016-0-653,2018,2016,2.5,121,55,8,18.375,67.875,172,wy
270-2007-1-001,2008,2007,1.5,131,60,8,18.375,68,173,dmp
270-2009-1-021,2010,2009,1.5,126,57,8,17.875,68.25,173,dmp
270-2012-1-229,2013,2012,1.5,122,55,6,18.625,68.25,173,dmp
270-2015-0-552,2017,2015,2.5,134,61,6,18.625,68.125,173,wy
270-2007-1-007,2008,2007,1.5,147,67,6,20.25,68.5,174,dmp
90-2018-0-860,2020,2018,2.5,115,52,6,17.625,68.5,174,ey
90-2016-0-662,2017,2016,1.5,102,46,8,15.25,68.75,175,ey
270-2013-1-216,2014,2013,1.5,132,60,8,17.625,69.375,176,dmp
270-2015-1-510,2017,2015,2.5,144,65,8,18.75,69.125,176,dmp
270-2017-0-749,2018,2017,1.5,87,40,8,15.875,69.375,176,wy
90-2013-0-289,2015,2013,2.5,153,70,6,17,69.25,176,ey
270-2012-0-335,2014,2012,2.5,137,62,6,17.25,69.625,177,wy
270-2014-0-452,2016,2014,2.5,127,58,6,18.5,69.5,177,wy
90-2007-0-024,2009,2007,2.5,155,70,5,18.5,69.875,177,ey
90-2009-0-051,2010,2009,1.5,125,57,6,19.75,70.25,178,ey
90-2010-0-111,2011,2010,1.5,102,46,8,17.75,70.125,178,ey
270-2012-1-233,2014,2012,2.5,131,60,7,14.75,70.375,179,dmp
270-2016-1-618,2017,2016,1.5,98,45,8,18.25,70.375,179,dmp
270-2018-0-863,2019,2018,1.5,102,46,6,19.625,70.375,179,wy
270-2011-0-339,2013,2011,2.5,140,64,8,18,71,180,wy
90-2013-0-274,2014,2013,1.5,126,57,8,17.625,70.875,180,ey
270-2017-1-719,2018,2017,1.5,96,44,8,18,71.375,181,dmp
90-2009-0-060,2010,2009,1.5,135,61,8,19.75,71.25,181,ey
90-2009-0-069,2010,2009,1.5,117,53,8,17.875,71.125,181,ey
270-2013-0-265,2015,2013,2.5,131,60,6,19.25,71.5,182,wy
270-2019-1-908,2021,2019,2.5,127,58,7,18.875,71.625,182,dmp
90-2011-0-355,2013,2011,2.5,156,71,7,18.75,71.75,182,ey
270-2008-1-006,2009,2008,1.5,110,50,7,18.25,71.875,183,dmp
270-2015-0-586,2016,2015,3.5,105,48,8,18.5,72,183,wy
90-2011-0-357,2014,2011,3.5,139,63,6,17.375,72,183,ey
90-2011-0-362,2013,2011,2.5,173,79,5,18,72.25,184,ey
90-2013-0-282,2014,2013,1.5,130,59,7,19,72.625,184,ey
90-2019-0-986,2021,2019,2.5,118,54,8,18.75,72.25,184,ey
270-2014-1-422,2016,2014,2.5,124,56,7,17.5,73,185,dmp
270-2013-1-238,2015,2013,2.5,95,43,6,19.125,73.25,186,dmp
270-2015-0-557,2017,2015,2.5,128,58,6,18.875,73.25,186,wy
90-2007-0-029,2008,2007,1.5,150,68,9,20.25,73.25,186,ey
90-2011-0-354,2013,2011,2.5,146,66,8,18.25,73.375,186,ey
90-2015-0-570,2017,2015,2.5,124,56,6,19,73.375,186,ey
90-2016-0-663,2018,2016,2.5,145,66,7,17.5,73.75,187,ey
270-2011-1-247,2012,2011,1.5,102,46,8,18.75,73.875,188,dmp
90-2015-0-559,2017,2015,2.5,143,65,6,16.75,74,188,ey
270-2014-1-410,2016,2014,2.5,111,50,6,19.875,74.375,189,dmp
270-2016-1-606,2018,2016,2.5,124,56,8,21.5,74.5,189,dmp
90-2010-0-108,2011,2010,1.5,129,59,8,18.75,74.5,189,ey
90-2015-0-578,2016,2015,1.5,99,45,8,19.125,74.625,190,ey
270-2018-1-817,2020,2018,2.5,105,48,6,19.875,75.5,192,dmp
90-2019-0-987,2021,2019,2.5,142,65,8,21.125,76,193,ey
270-2014-1-414,2016,2014,2.5,128,58,8,16.375,76.25,194,dmp
90-2016-0-661,2018,2016,2.5,129,59,6,19.375,76.625,195,ey
90-2018-0-855,2019,2018,1.5,126,57,9,23.25,76.75,195,ey
90-2017-0-784,2019,2017,2.5,145,66,7,18.375,77,196,ey
90-2017-0-786,2018,2017,1.5,97,44,9,20.25,77.125,196,ey
270-2011-1-215,2013,2011,2.5,149,68,5,19.5,77.625,197,dmp
90-2018-0-856,2020,2018,2.5,160,73,8,20.5,77.375,197,ey
270-2013-0-258,2015,2013,2.5,121,55,8,17.5,77.75,197,wy
270-2014-0-449,2015,2014,1.5,127,58,6,18.75,77.5,197,wy
270-2015-1-516,2017,2015,2.5,115,52,7,16.5,77.875,198,dmp
90-2010-0-115,2012,2010,2.5,163,74,8,21.25,77.875,198,ey
270-2019-0-944,2021,2019,2.5,132,60,7,18.125,78.375,199,wy
90-2009-0-057,2011,2009,2.5,148,67,8,17.5,78.75,200,ey
90-2009-0-064,2011,2009,2.5,139,63,8,17.625,78.625,200,ey
90-2012-0-326,2014,2012,2.5,137,62,8,19.125,78.875,200,ey
90-2015-0-580,2017,2015,2.5,116,53,8,19.875,78.875,200,ey
90-2017-0-777,2019,2017,2.5,150,68,6,19,78.625,200,ey
270-2019-1-924,2021,2019,2.5,117,53,7,21.125,79,201,dmp
270-2009-1-023,2010,2009,1.5,91,41,9,20.75,79.625,202,dmp
90-2014-0-469,2016,2014,2.5,123,56,7,19,79.5,202,ey
90-2017-0-785,2019,2017,2.5,123,56,7,20.625,79.375,202,ey
270-2019-1-940,2021,2019,2.5,113,51,8,20.25,80,203,dmp
90-2007-0-016,2009,2007,2.5,140,64,8,18.25,79.875,203,ey
90-2007-0-040,2009,2007,2.5,143,65,8,19.125,80,203,ey
90-2009-0-062,2010,2009,1.5,123,56,9,20.25,79.875,203,ey
270-2015-1-508,2017,2015,2.5,116,53,8,19.625,80.125,204,dmp
90-2007-0-039,2009,2007,2.5,152,69,8,19.375,80.125,204,ey
90-2014-0-463,2016,2014,2.5,139,63,8,21,80.5,204,ey
270-2017-0-745,2020,2017,3.5,168,76,6,21,80.875,205,wy
90-2007-0-031,2009,2007,2.5,156,71,9,19.75,80.75,205,ey
270-2007-1-057,2009,2007,2.5,131,60,5,18.5,81.125,206,dmp
90-2010-0-110,2011,2010,1.5,123,56,8,18.25,81,206,ey
270-2014-0-451,2016,2014,2.5,129,59,8,19.75,81.5,207,wy
270-2019-1-932,2021,2019,2.5,115,52,10,19,81.625,207,dmp
90-2013-0-279,2015,2013,2.5,136,62,8,19.5,81.625,207,ey
90-2016-0-659,2018,2016,2.5,129,59,7,19.875,81.5,207,ey
270-2012-0-341,2014,2012,2.5,150,68,8,17.5,82,208,wy
90-2018-0-861,2020,2018,2.5,131,60,8,18.375,81.75,208,ey
90-2011-0-357,2015,2011,4.5,129,59,7,18.625,82,208,ey
90-2019-0-983,2021,2019,2.5,136,62,8,19.25,81.875,208,ey
270-2013-1-234,2015,2013,2.5,107,49,8,19.875,82.375,209,dmp
90-2011-0-363,2013,2011,2.5,149,68,6,19.375,82.375,209,ey
90-2016-0-667,2018,2016,2.5,142,65,8,18.375,82.25,209,ey
90-2017-0-778,2019,2017,2.5,127,58,8,18,82.375,209,ey
270-2011-0-345,2013,2011,2.5,175,80,8,19.875,82.75,210,wy
90-2013-0-290,2016,2013,3.5,151,69,8,19.25,82.625,210,ey
90-2014-0-459,2017,2014,3.5,165,75,8,20.75,82.625,210,ey
90-2015-0-581,2017,2015,2.5,131,60,6,20.625,82.5,210,ey
270-2009-1-020,2010,2009,1.5,126,57,9,21.625,83.25,211,dmp
90-2018-0-854,2020,2018,2.5,138,63,8,20.5,83,211,ey
270-2015-0-549,2018,2015,3.5,145,66,8,23,83,211,wy
90-2009-0-068,2011,2009,2.5,136,62,8,18.25,83.125,211,ey
90-2011-0-365,2013,2011,2.5,132,60,6,19.625,83,211,ey
90-2013-0-275,2015,2013,2.5,131,60,8,18.25,83.125,211,ey
90-2016-0-670,2018,2016,2.5,130,59,8,19.625,82.875,211,ey
270-2011-1-333,2013,2011,2.5,172,78,8,20.25,84,213,dmp
270-2013-0-269,2015,2013,2.5,148,67,6,21.125,83.875,213,wy
270-2016-0-677,2018,2016,2.5,115,52,6,20,84,213,wy
90-2011-0-357,2016,2011,5.5,128,58,7,20.75,84,213,ey
90-2015-0-574,2017,2015,2.5,124,56,8,18.5,83.75,213,ey
270-2010-1-010,2011,2010,1.5,111,50,8,20.375,84.375,214,dmp
270-2011-0-337,2013,2011,2.5,153,70,8,18.625,84.375,214,wy
270-2017-0-747,2020,2017,3.5,154,70,5,28.875,84.125,214,wy
90-2013-0-286,2015,2013,2.5,144,65,8,21.125,84.125,214,ey
90-2014-0-468,2016,2014,2.5,130,59,6,18.75,84.375,214,ey
90-2015-0-571,2018,2015,3.5,174,79,8,21,84.25,214,ey
90-2011-0-370,2013,2011,2.5,168,76,8,21,84.5,215,ey
90-2007-0-038,2010,2007,3.5,189,86,4,22.75,85,216,ey
90-2016-0-666,2018,2016,2.5,139,63,8,20.25,84.875,216,ey
90-2017-0-779,2019,2017,2.5,155,70,6,18.75,85.125,216,ey
270-2013-1-246,2014,2013,1.5,122,55,10,21.625,85.625,217,dmp
270-2014-1-438,2016,2014,2.5,141,64,7,21,85.375,217,dmp
90-2008-0-041,2010,2008,2.5,160,73,8,21.75,85.5,217,ey
270-2010-1-007,2012,2010,2.5,142,65,7,23,85.875,218,dmp
270-2015-1-518,2017,2015,2.5,143,65,9,21,86,218,dmp
90-2010-0-106,2012,2010,2.5,124,56,9,21,85.875,218,ey
270-2012-1-314,2014,2012,2.5,148,67,7,20,86.125,219,dmp
270-2014-0-455,2016,2014,2.5,139,63,6,19.875,86.125,219,wy
90-2008-0-058,2010,2008,2.5,160,73,8,21.5,86.25,219,ey
90-2009-0-063,2011,2009,2.5,142,65,6,20.125,86.125,219,ey
90-2019-0-979,2021,2019,2.5,128,58,8,19.375,86.25,219,ey
270-2013-0-264,2016,2013,3.5,155,70,8,20.625,86.75,220,wy
270-2017-1-711,2019,2017,2.5,120,55,8,21.125,86.75,220,dmp
270-2010-1-038,2021,2010,11.5,163,74,5,24.75,87.125,221,dmp
270-2018-1-818,2020,2018,2.5,119,54,10,21.125,86.875,221,dmp
90-2012-0-347,2014,2012,2.5,139,63,8,21,86.875,221,ey
90-2015-0-577,2017,2015,2.5,136,62,9,18.375,86.875,221,ey
90-2016-0-658,2018,2016,2.5,158,72,8,19.5,87,221,ey
270-2007-1-006,2009,2007,2.5,161,73,8,20.875,87.25,222,dmp
270-2012-1-260,2014,2012,2.5,126,57,9,20.375,87.25,222,dmp
270-2013-0-263,2016,2013,3.5,129,59,6,21.75,87.375,222,wy
90-2018-0-857,2020,2018,2.5,156,71,7,18.5,87.25,222,ey
270-2015-0-547,2017,2015,2.5,134,61,8,18.75,87.375,222,wy
270-2015-1-522,2017,2015,2.5,139,63,7,21.25,87.25,222,dmp
90-2012-0-350,2014,2012,2.5,152,69,8,20.75,87.25,222,ey
270-2016-0-654,2018,2016,2.5,150,68,6,21,87.75,223,wy
90-2009-0-052,2011,2009,2.5,175,80,8,19.375,87.625,223,ey
90-2009-0-059,2011,2009,2.5,141,64,8,20.125,87.75,223,ey
90-2015-0-570,2018,2015,3.5,154,70,8,21.875,87.625,223,ey
90-2019-0-985,2021,2019,2.5,159,72,8,20.75,87.875,223,ey
270-2012-1-263,2014,2012,2.5,159,72,8,19.5,88.375,224,dmp
270-2013-0-271,2015,2013,2.5,133,60,8,22.125,88.125,224,wy
90-2008-0-055,2010,2008,2.5,163,74,7,21.125,88.125,224,ey
90-2018-0-859,2020,2018,2.5,159,72,8,20,88.625,225,ey
270-2019-1-920,2021,2019,2.5,145,66,8,21.125,88.75,225,dmp
270-2007-1-053,2009,2007,2.5,168,76,8,22.5,88.875,226,dmp
270-2018-1-824,2020,2018,2.5,121,55,7,19.875,89.125,226,dmp
270-2017-1-703,2020,2017,3.5,126,57,8,20,89,226,dmp
270-2011-0-339,2014,2011,3.5,162,74,8,21.375,89.375,227,wy
270-2012-1-233,2015,2012,3.5,143,65,8,17.5,89.25,227,dmp
270-2014-0-450,2017,2014,3.5,130,59,8,21.375,89.5,227,wy
270-2015-0-555,2017,2015,2.5,143,65,8,22.125,89.25,227,wy
90-2009-0-067,2011,2009,2.5,157,71,7,21.25,89.25,227,ey
90-2019-0-981,2021,2019,2.5,125,57,8,20,89.25,227,ey
270-2011-1-246,2013,2011,2.5,129,59,8,19.875,89.75,228,dmp
270-2017-0-745,2021,2017,4.5,195,89,6,23.625,89.625,228,wy
90-2007-0-038,2011,2007,4.5,199,90,4,20.5,89.75,228,ey
90-2012-0-001,2016,2012,4.5,135,61,9,19.375,89.75,228,ey
90-2013-0-285,2015,2013,2.5,156,71,8,21.125,89.625,228,ey
270-2008-1-019,2010,2008,2.5,145,66,9,22.5,90,229,dmp
270-2009-1-038,2011,2009,2.5,112,51,9,21.875,90,229,dmp
270-2014-1-434,2016,2014,2.5,110,50,9,20.125,90,229,dmp
270-2015-0-557,2018,2015,3.5,138,63,8,23.625,90.125,229,wy
270-2016-1-603,2018,2016,2.5,138,63,8,22.875,90.25,229,dmp
270-2018-0-864,2020,2018,2.5,128,58,10,21.75,90.375,230,wy
270-2016-0-651,2018,2016,2.5,110,50,7,21.25,90.625,230,wy
90-2009-0-054,2011,2009,2.5,135,61,8,21.25,90.5,230,ey
90-2016-0-665,2018,2016,2.5,119,54,8,22.25,90.5,230,ey
270-2008-1-028,2010,2008,2.5,115,52,8,20.625,91.125,231,dmp
270-2010-1-038,2020,2010,10.5,172,78,6,27.625,91,231,dmp
270-2014-1-411,2016,2014,2.5,135,61,8,19.5,90.75,231,dmp
270-2015-1-516,2018,2015,3.5,136,62,6,20,91.125,231,dmp
270-2016-0-650,2018,2016,2.5,146,66,9,22.875,90.875,231,wy
90-2008-0-056,2010,2008,2.5,150,68,6,21.5,91,231,ey
90-2017-0-787,2019,2017,2.5,164,75,8,20.625,91,231,ey
270-2017-0-748,2019,2017,2.5,120,55,9,22.625,91.5,232,wy
90-2007-0-036,2009,2007,2.5,185,84,8,20.875,91.375,232,ey
90-2012-0-324,2014,2012,2.5,158,72,8,22.625,91.5,232,ey
270-2015-0-589,2017,2015,2.5,144,65,8,21.375,91.875,233,wy
90-2011-0-351,2013,2011,2.5,156,71,8,21,91.625,233,ey
90-2011-0-357,2017,2011,6.5,142,65,8,21.25,91.75,233,ey
270-2012-1-265,2014,2012,2.5,171,78,7,18.75,92,234,dmp
90-2016-0-669,2018,2016,2.5,134,61,8,23.5,92.25,234,ey
270-2012-0-338,2014,2012,2.5,163,74,8,18.375,92.625,235,wy
270-2013-1-210,2015,2013,2.5,112,51,8,19.375,92.375,235,dmp
270-2018-1-822,2020,2018,2.5,124,56,9,20.75,92.625,235,dmp
270-2016-1-619,2018,2016,2.5,133,60,6,24,92.388,235,dmp
270-2016-1-632,2018,2016,2.5,121,55,9,22.375,92.5,235,dmp
90-2010-0-107,2012,2010,2.5,151,69,8,21.875,92.5,235,ey
90-2012-0-321,2014,2012,2.5,154,70,8,22.5,92.375,235,ey
90-2012-0-325,2014,2012,2.5,162,74,8,21.5,92.625,235,ey
270-2015-0-552,2018,2015,3.5,152,69,8,22.875,92.75,236,wy
270-2016-1-608,2018,2016,2.5,137,62,9,20.875,92.75,236,dmp
90-2007-0-048,2009,2007,2.5,169,77,8,20.375,92.75,236,ey
90-2014-0-473,2017,2014,3.5,91,41,9,20,92.75,236,ey
270-2008-1-012,2010,2008,2.5,137,62,9,21.75,93.5,237,dmp
270-2011-0-336,2013,2011,2.5,160,73,9,21.5,93.25,237,wy
270-2013-1-256,2015,2013,2.5,147,67,8,21.125,93.375,237,dmp
270-2014-1-422,2017,2014,3.5,135,61,8,22.125,93.5,237,dmp
270-2016-1-615,2018,2016,2.5,130,59,8,22.25,93.25,237,dmp
90-2009-0-053,2011,2009,2.5,141,64,8,19.625,93.125,237,ey
90-2010-0-109,2012,2010,2.5,152,69,8,20.375,93.5,237,ey
90-2015-0-559,2018,2015,3.5,163,74,8,22.75,93.5,237,ey
90-2015-0-572,2017,2015,2.5,138,63,8,19.375,93.375,237,ey
90-2017-0-780,2019,2017,2.5,141,64,9,22.625,93.25,237,ey
270-2010-1-004,2012,2010,2.5,135,61,8,22.125,93.625,238,dmp
90-2018-0-852,2020,2018,2.5,142,65,8,21.25,94.125,239,ey
270-2010-1-019,2012,2010,2.5,134,61,10,21.125,94.375,240,dmp
270-2013-0-266,2015,2013,2.5,151,69,10,21.125,94.5,240,wy
270-2014-1-410,2017,2014,3.5,116,53,7,21.125,94.5,240,dmp
270-2017-0-747,2019,2017,2.5,146,66,8,25.125,94.65,240,wy
90-2008-0-040,2011,2008,3.5,175,80,6,24.125,94.5,240,ey
90-2019-0-982,2021,2019,2.5,151,69,8,22.5,94.375,240,ey
270-2009-1-021,2011,2009,2.5,135,61,9,23.5,95,241,dmp
270-2013-1-238,2017,2013,4.5,,0,9,22.875,94.875,241,dmp
270-2019-0-960,2021,2019,2.5,132,60,9,21,94.75,241,wy
90-2010-0-101,2012,2010,2.5,141,64,8,20.875,94.875,241,ey
90-2013-0-283,2015,2013,2.5,169,77,10,22.375,95,241,ey
90-2015-0-571,2019,2015,4.5,201,91,7,24.125,95,241,ey
270-2009-1-011,2011,2009,2.5,137,62,8,24.5,95.125,242,dmp
270-2011-1-250,2013,2011,2.5,167,76,8,19.75,95.375,242,dmp
90-2017-0-777,2020,2017,3.5,165,75,7,20.75,95.375,242,ey
270-2015-1-507,2017,2015,2.5,124,56,9,21.375,95.125,242,dmp
270-2016-0-673,2018,2016,2.5,105,48,8,22.125,95.375,242,wy
90-2011-0-363,2014,2011,3.5,185,84,8,22.75,95.25,242,ey
90-2016-0-664,2018,2016,2.5,119,54,8,22.125,95.375,242,ey
270-2018-1-802,2020,2018,2.5,140,64,8,21.5,95.75,243,dmp
270-2016-0-653,2020,2016,4.5,153,70,9,23.875,95.5,243,wy
90-2007-0-032,2009,2007,2.5,175,80,8,20.5,95.75,243,ey
90-2013-0-292,2015,2013,2.5,126,57,8,19.5,95.75,243,ey
90-2014-0-467,2016,2014,2.5,139,63,10,24.25,95.625,243,ey
270-2015-0-558,2017,2015,2.5,130,59,8,23,96,244,wy
270-2017-1-707,2019,2017,2.5,138,63,8,21,96.125,244,dmp
270-2019-1-909,2021,2019,2.5,135,61,9,22.25,96,244,dmp
90-2008-0-040,2010,2008,2.5,169,77,8,22.75,96.125,244,ey
90-2010-0-102,2012,2010,2.5,138,63,10,21.875,96.25,244,ey
90-2010-0-115,2013,2010,3.5,176,80,8,23.625,96.25,244,ey
90-2015-0-562,2017,2015,2.5,145,66,8,23.25,96.125,244,ey
270-2007-1-012,2009,2007,2.5,165,75,9,22.375,96.5,245,dmp
270-2016-0-648,2018,2016,2.5,153,70,9,22.5,96.625,245,wy
90-2008-0-054,2010,2008,2.5,171,78,8,21.875,96.375,245,ey
90-2019-0-978,2021,2019,2.5,161,73,9,22.75,96.625,245,ey
270-2009-1-012,2011,2009,2.5,155,70,8,20.75,96.75,246,dmp
270-2011-0-341,2014,2011,3.5,157,71,10,24.125,96.875,246,wy
90-2008-0-039,2011,2008,3.5,173,79,8,19.25,96.75,246,ey
90-2011-0-368,2013,2011,2.5,144,65,9,21.375,96.75,246,ey
90-2012-0-348,2014,2012,2.5,161,73,8,22.125,97,246,ey
90-2018-0-854,2021,2018,3.5,176,80,8,23.125,96.75,246,ey
270-2011-1-269,2013,2011,2.5,134,61,9,20.25,97.375,247,dmp
90-2015-0-571,2020,2015,5.5,214,97,7,22.625,97.125,247,ey
270-2018-0-862,2020,2018,2.5,126,57,8,22,97.125,247,wy
90-2014-0-458,2016,2014,2.5,143,65,9,21.25,97.125,247,ey
270-2009-1-002,2011,2009,2.5,149,68,8,21.875,97.75,248,dmp
270-2012-1-266,2014,2012,2.5,162,74,8,22,97.625,248,dmp
90-2017-0-778,2020,2017,3.5,148,67,8,21.5,97.75,248,ey
270-2007-1-066,2009,2007,2.5,136,62,9,23.875,98,249,dmp
90-2018-0-853,2020,2018,2.5,153,70,8,22.625,98,249,ey
270-2015-0-551,2017,2015,2.5,113,51,8,22,98,249,wy
90-2009-0-058,2011,2009,2.5,145,66,8,22.75,97.875,249,ey
90-2014-0-466,2016,2014,2.5,119,54,10,22.875,98,249,ey
270-2011-1-248,2013,2011,2.5,140,64,8,19.875,99,251,dmp
270-2012-0-332,2014,2012,2.5,148,67,8,22.125,98.875,251,wy
270-2014-0-448,2016,2014,2.5,140,64,8,20.625,98.75,251,wy
90-2017-0-784,2020,2017,3.5,188,85,9,21.875,98.625,251,ey
90-2008-0-052,2010,2008,2.5,154,70,7,23.125,99,251,ey
90-2011-0-355,2014,2011,3.5,177,80,8,24.25,98.625,251,ey
90-2012-0-001,2015,2012,3.5,152,69,9,22.375,98.875,251,ey
90-2013-0-288,2015,2013,2.5,142,65,8,21.5,99,251,ey
90-2015-0-581,2018,2015,3.5,156,71,8,24.5,99,251,ey
90-2017-0-781,2018,2017,1.5,108,49,10,23.875,99,251,ey
270-2007-1-056,2009,2007,2.5,167,76,8,23.75,99.375,252,dmp
270-2010-1-038,2012,2010,2.5,144,65,8,20.875,99.375,252,dmp
270-2010-1-039,2012,2010,2.5,147,67,8,20.625,99.375,252,dmp
270-2013-0-268,2015,2013,2.5,131,60,8,22,99.25,252,wy
270-2015-0-582,2017,2015,2.5,153,70,7,23.625,99.25,252,wy
90-2010-0-112,2012,2010,2.5,152,69,8,21.25,99.25,252,ey
90-2014-0-456,2016,2014,2.5,141,64,8,23.625,99.125,252,ey
90-2016-0-671,2018,2016,2.5,128,58,8,22.375,99.125,252,ey
270-2008-1-014,2010,2008,2.5,159,72,9,22.875,99.625,253,dmp
270-2009-1-024,2011,2009,2.5,151,69,8,21.75,99.5,253,dmp
270-2011-1-213,2013,2011,2.5,144,65,9,22.25,99.75,253,dmp
270-2014-0-447,2016,2014,2.5,147,67,8,22.25,99.75,253,wy
90-2013-0-289,2016,2013,3.5,152,69,8,23,99.5,253,ey
90-2016-0-663,2019,2016,3.5,178,81,9,22.875,99.5,253,ey
270-2013-0-265,2016,2013,3.5,152,69,8,23.875,100.125,254,wy
90-2011-0-362,2014,2011,3.5,192,87,8,22.625,99.875,254,ey
90-2015-0-570,2019,2015,4.5,182,83,7,23.75,99.875,254,ey
90-2015-0-571,2021,2015,6.5,208,95,7,25.5,100,254,ey
270-2012-0-339,2014,2012,2.5,152,69,10,23.125,100.25,255,wy
270-2018-0-863,2020,2018,2.5,138,63,8,22.125,100.25,255,wy
90-2014-0-472,2016,2014,2.5,128,58,8,22.5,100.375,255,ey
90-2017-0-782,2019,2017,2.5,146,66,8,22,100.25,255,ey
270-2007-1-001,2009,2007,2.5,165,75,8,25,100.625,256,dmp
270-2014-0-453,2019,2014,5.5,184,84,7,25.75,100.875,256,wy
270-2017-0-749,2019,2017,2.5,123,56,7,19.875,100.625,256,wy
270-2019-1-933,2021,2019,2.5,133,60,8,21.25,100.625,256,dmp
90-2015-0-563,2017,2015,2.5,150,68,8,21.875,100.75,256,ey
90-2018-0-860,2021,2018,3.5,137,62,9,23.5,100.75,256,ey
270-2012-0-330,2014,2012,2.5,137,62,10,22.125,101.25,257,wy
270-2012-1-248,2014,2012,2.5,150,68,6,20.625,101.125,257,dmp
270-2014-0-453,2017,2014,3.5,141,64,8,22.875,101.125,257,wy
90-2009-0-067,2020,2009,11.5,163,74,5,25.125,101.125,257,ey
90-2012-0-349,2014,2012,2.5,153,70,8,22.625,101.375,257,ey
90-2013-0-274,2015,2013,2.5,145,66,8,22.875,101.125,257,ey
270-2012-1-224,2014,2012,2.5,164,75,8,23.875,101.75,258,dmp
90-2008-0-032,2010,2008,2.5,166,75,10,24.375,101.5,258,ey
90-2011-0-360,2013,2011,2.5,143,65,9,21.625,101.5,258,ey
270-2014-0-452,2017,2014,3.5,128,58,8,22,101.875,259,wy
270-2018-1-808,2020,2018,2.5,128,58,8,21.375,102.125,259,dmp
270-2014-1-428,2016,2014,2.5,149,68,9,23.875,101.872,259,dmp
90-2014-0-469,2017,2014,3.5,142,65,8,24.625,102.125,259,ey
270-2009-1-033,2011,2009,2.5,128,58,9,21.25,102.5,260,dmp
270-2010-1-007,2021,2010,11.5,159,72,7,26.875,102.375,260,dmp
270-2012-0-343,2014,2012,2.5,166,75,8,22.625,102.25,260,wy
270-2014-1-414,2017,2014,3.5,143,65,8,20.75,102.375,260,dmp
270-2015-0-553,2017,2015,2.5,104,47,8,22.75,102.25,260,wy
90-2013-0-277,2015,2013,2.5,153,70,8,21.5,102.25,260,ey
90-2013-0-282,2015,2013,2.5,153,70,9,24.125,102.5,260,ey
90-2013-0-284,2015,2013,2.5,136,62,9,22.625,102.375,260,ey
90-2013-0-291,2016,2013,3.5,137,62,8,21.625,102.5,260,ey
90-2015-0-566,2017,2015,2.5,148,67,9,21.375,102.25,260,ey
270-2013-0-264,2017,2013,4.5,153,70,10,23.125,102.75,261,wy
270-2014-1-403,2016,2014,2.5,119,54,8,21.75,102.875,261,dmp
90-2015-0-570,2020,2015,5.5,192,87,8,24.5,102.875,261,ey
90-2015-0-576,2017,2015,2.5,143,65,8,22.5,102.875,261,ey
90-2017-0-776,2019,2017,2.5,127,58,8,23.375,102.875,261,ey
90-2007-0-045,2015,2007,8.5,,0,9,24.625,103,262,ey
90-2011-0-359,2013,2011,2.5,137,62,8,20.125,103.125,262,ey
90-2016-0-664,2019,2016,3.5,160,73,8,26,103.25,262,ey
270-2010-1-003,2012,2010,2.5,151,69,8,23.875,103.5,263,dmp
270-2011-1-242,2013,2011,2.5,156,71,9,23.125,103.625,263,dmp
270-2018-1-817,2021,2018,3.5,122,55,10,24.25,103.625,263,dmp
90-2008-0-042,2010,2008,2.5,162,74,8,23.75,103.5,263,ey
90-2015-0-577,2018,2015,3.5,169,77,8,24.5,103.375,263,ey
90-2009-0-057,2012,2009,3.5,179,81,8,22.5,103.875,264,ey
90-2011-0-358,2013,2011,2.5,150,68,8,23,103.75,264,ey
90-2013-0-290,2015,2013,2.5,144,65,8,21.5,104,264,ey
90-2015-0-564,2017,2015,2.5,137,62,9,21.25,103.75,264,ey
270-2011-1-260,2013,2011,2.5,152,69,8,23.375,104.375,265,dmp
90-2017-0-778,2021,2017,4.5,165,75,8,23.25,104.5,265,ey
270-2007-1-011,2010,2007,3.5,190,86,8,25.625,104.75,266,dmp
270-2010-1-001,2012,2010,2.5,143,65,9,24,104.75,266,dmp
270-2015-1-524,2018,2015,3.5,143,65,10,23.625,104.875,266,dmp
90-2010-0-104,2012,2010,2.5,167,76,8,23.5,104.625,266,ey
270-2013-0-263,2017,2013,4.5,176,80,8,23.875,105.25,267,wy
270-2015-1-518,2018,2015,3.5,152,69,8,25.375,105,267,dmp
90-2009-0-069,2011,2009,2.5,148,67,9,21.75,105.125,267,ey
90-2010-0-103,2012,2010,2.5,143,65,8,22.375,105,267,ey
90-2013-0-275,2016,2013,3.5,156,71,9,24.875,105.125,267,ey
270-2015-0-555,2018,2015,3.5,169,77,9,26.875,105.375,268,wy
270-2016-1-642,2018,2016,2.5,122,55,9,24.375,105.625,268,dmp
90-2010-0-115,2014,2010,4.5,160,73,8,26,105.375,268,ey
90-2014-0-465,2016,2014,2.5,148,67,10,22.875,105.5,268,ey
90-2017-0-786,2019,2017,2.5,147,67,8,23.75,105.5,268,ey
270-2008-1-011,2010,2008,2.5,140,64,11,22.375,105.75,269,dmp
270-2011-1-295,2013,2011,2.5,131,60,10,23.25,105.75,269,dmp
